Year,Age of Car,Brand,Model,Car Name,Kilometer,Fuel,Price,Transmission,Location,Engine
2011,13,Toyota,Avanza,Avanza VVT-I G 1.3L AT,61545,Bensin,55000000,Automatic,Bandar Lampung,1329
2011,13,Toyota,Avanza,Avanza VVT-I G 1.3L AT,61545,Bensin,55000000,Automatic,Bandar Lampung,1329
2005,19,Honda,Jazz,Jazz  IDSI MT,140000,Bensin,55000000,CVT,Bekasi,1497
2005,19,Honda,Jazz,Jazz  IDSI MT,50000,Bensin,55000000,CVT,Indramayu,1497
2014,10,Honda,Jazz,JazzS CVT,50000,Bensin,55000000,CVT,Bandung,1497
2011,13,Honda,CR-V,CR-V  2.0L AT,80000,Bensin,55000000,CVT,Medan,1498
2019,5,Honda,HRV,HRV 1.5L E CVT,49000,Bensin,55000000,CVT,Bekasi,1498
2015,9,Honda,Mobilio,Mobilio RS 1.5L AT,75000,Bensin,55000000,Automatic,Surabaya,1496
2019,5,Honda,Mobilio,Mobilio E 1.5L AT,50000,Bensin,55000000,Manual,Surabaya,1496
2008,16,Daihatsu,Xenia,Xenia  Li Plus,100000,Bensin,55000000,Manual,Garut,989
2012,12,Daihatsu,Xenia,Xenia 1.3 X MT,98254,Bensin,55000000,Manual,Banda Aceh,1329
2016,8,Daihatsu,Xenia,Xenia 1.3 X MT,54000,Bensin,55000000,Manual,Batam,1329
2013,11,Daihatsu,Xenia,Xenia 1.3 X MT,37000,Bensin,55000000,Manual,Kupang,1329
2017,7,Toyota,Agya,Agya.0L G MT,50000,Bensin,55000000,Automatic,Mataram,998
2014,10,Toyota,Agya,Agya.2L G AT,65089,Bensin,55000000,Automatic,Surakarta,1197
2015,9,Toyota,Agya,Agya.2L G AT,68944,Bensin,55000000,Automatic,Malang,1197
2017,7,Toyota,Agya,Agya.2L G AT,22000,Bensin,55000000,Manual,Bandung,1197
2018,6,Toyota,Agya,Agya.2L G MT,16000,Bensin,55000000,Manual,Denpasar,1198
2018,6,Toyota,Agya,Agya TRD 1.0L MT,50000,Bensin,55000000,Automatic,Surabaya,1197
2017,7,Toyota,Agya,Agya TRD 1.0L AT,47000,Bensin,55000000,Automatic,Denpasar,1197
2016,8,Toyota,Agya,Agya TRD 1.0L MT,27000,Bensin,55000000,Manual,Pontianak,1197
2015,9,Toyota,Agya,Agya.2L G AT TRD,45000,Bensin,55000000,Automatic,Bekasi,1197
2017,7,Toyota,Agya,Agya.2L G AT TRD,28140,Bensin,55000000,Manual,Semarang,1197
2012,12,Toyota,Agya,Agya.2L G AT TRD,38900,Bensin,55000000,Manual,Bekasi,1197
2017,7,Toyota,Agya,Agya TRD 1.0L AT,25340,Bensin,55000000,Automatic,Semarang,1197
2016,8,Daihatsu,Terios,Terios R AT,28160,Bensin,55000000,Automatic,Medan,1496
2017,7,Daihatsu,Terios,Terios R AT Custom,57000,Bensin,55000000,Automatic,Semarang,1496
2015,9,Daihatsu,Terios,Terios X MT EXTRA,26000,Diesel,55000000,Manual,Tangerang,1496
2016,8,Daihatsu,Ayla,Ayla 1.0L X MT,12345,Bensin,55000000,Automatic,Surabaya,998
2018,6,Daihatsu,Ayla,Ayla 1.0L X AT,73036,Bensin,55000000,Manual,Banjarnegara,998
2016,8,Daihatsu,Ayla,Ayla 1.0L D MT,30777,Bensin,55000000,Manual,Jember,998
2016,8,Daihatsu,Ayla,Ayla 1.0L X AT,42000,Bensin,55000000,Manual,Tangerang,998
2018,6,Daihatsu,Ayla,Ayla 1.2L R MT DLX,52100,Bensin,55000000,Automatic,Tangerang,1197
2018,6,Daihatsu,Ayla,Ayla 1.2L R AT,44162,Bensin,55000000,Automatic,Bandung,1197
2021,3,Toyota,Calya,Calya G MT,9000,Bensin,55000000,Manual,Padang,1197
2018,6,Honda,Brio,Brio Satya E MT,3500,Bensin,55000000,Manual,Semarang,1199
2018,6,Honda,Brio,Brio Satya E,71000,Bensin,55000000,Manual,Depok,1199
2017,7,Honda,Brio,Brio RS CVT,9000,Bensin,55000000,CVT,Bogor,1199
2014,10,Honda,Brio,Brio Satya S,45466,Bensin,55000000,Manual,Medan,1199
2015,9,Honda,Brio,Brio Satya E,44000,Bensin,55000000,Manual,Jakarta Barat,1199
2016,8,Honda,Brio,Brio Satya E,45000,Bensin,55000000,CVT,Mataram,1199
2017,7,Honda,Brio,Brio Satya E CVT,45000,Bensin,55000000,CVT,Jakarta Selatan,1199
2016,8,Honda,Brio,Brio Satya E,55000,Bensin,55000000,Manual,Mataram,1199
2015,9,Honda,Brio,Brio Satya E,55000,Bensin,55000000,CVT,Bekasi,1199
2018,6,Honda,Brio,Brio Satya E,40000,Bensin,55000000,Manual,Denpasar,1199
2019,5,Honda,Brio,Brio RS 1.2L AT,15000,Bensin,55000000,Automatic,Surabaya,1199
2017,7,Honda,Brio,Brio RS 1.2L AT,27430,Bensin,55000000,Automatic,Pekalongan,1199
2016,8,Honda,Brio,Brio RS 1.2L AT,50000,Bensin,55000000,Manual,Bogor,1199
2018,6,Honda,Brio,Brio E 1.3L MT,68000,Bensin,55000000,Automatic,Padang,1199
2015,9,Honda,Brio,Brio E 1.3L MT,52000,Bensin,55000000,Manual,Jakarta Selatan,1199
2017,7,Honda,Brio,Brio 1.2L S MT,61000,Bensin,55000000,Manual,Banyuwangi,1199
2018,6,Daihatsu,Sigra,Sigra 1.0 D MT,38000,Bensin,55000000,Manual,Denpasar,998
2017,7,Daihatsu,Sigra,Sigra 1.2 X DLX MT,52101,Bensin,55000000,Manual,Bandar Lampung,1197
2017,7,Daihatsu,Sigra,Sigra 1.2 X DLX AT,42150,Bensin,55000000,Manual,Semarang,1197
2017,7,Daihatsu,Sigra,Sigra 1.2 X DLX MT,45210,Bensin,55000000,Manual,Palembang,1197
2015,9,Daihatsu,Sigra,Sigra 1.2 R MT,12345,Bensin,55000000,Manual,Palembang,1197
2018,6,Daihatsu,Sigra,Sigra 1.2 R AT,42000,Bensin,55000000,Manual,Cilegon,1197
2017,7,Suzuki,Ertiga,Ertiga GX MT,57000,Bensin,56000000,Manual,Semarang,1462
2016,8,Suzuki,Ertiga,Ertiga DREZA 1.4L AT,49000,Bensin,56000000,Automatic,Surabaya,1462
2015,9,Suzuki,Ertiga,Ertiga GL 1.4L MT,85000,Bensin,56000000,Manual,Palembang,1462
2013,11,Toyota,Yaris,Yaris E 1.5L AT,70226,Bensin,56000000,CVT,Bengkulu,1497
2018,6,Toyota,Avanza,Avanza 1.5L S MT VVTI,35225,Bensin,56000000,Manual,Jakarta Selatan,1329
2018,6,Toyota,Avanza,Avanza 1.5L S MT VVTI,35225,Bensin,56000000,Manual,Jakarta Selatan,1329
2013,11,Honda,Jazz,Jazz  RS CVT AT,100000,Bensin,56000000,CVT,Magelang,1497
2016,8,Honda,Mobilio,Mobilio E CVT,55000,Bensin,56000000,CVT,Jepara,1496
2016,8,Daihatsu,Xenia,Xenia  1.0 M MT,64533,Bensin,56000000,Manual,Bandung,1329
2022,2,Toyota,Agya,Agya.2L GR Sport AT,17000,Bensin,56000000,Automatic,Surabaya,1197
2014,10,Toyota,Agya,Agya.2L G AT,65000,Bensin,56000000,Manual,Denpasar,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,53341,Bensin,56000000,Automatic,Balikpapan,1197
2013,11,Toyota,Agya,Agya  1.0 G AT,43000,Bensin,56000000,Automatic,Lombok Timur,1197
2018,6,Daihatsu,Ayla,Ayla 1.2L R MT DLX,42100,Bensin,56000000,Manual,Semarang,1197
2014,10,Toyota,Calya,Calya G AT,32165,Bensin,56000000,Automatic,Jambi,1197
2017,7,Toyota,Calya,Calya G MT,50000,Bensin,56000000,Automatic,Pekanbaru,1197
2017,7,Honda,Brio,Brio RS,6685,Bensin,56000000,Manual,Semarang,1199
2016,8,Honda,Brio,Brio Satya S,78000,Bensin,56000000,Manual,Banjarmasin,1199
2018,6,Honda,Brio,Brio E 1.3L MT,42000,Bensin,56000000,Automatic,Malang,1199
2018,6,Honda,Brio,Brio E 1.3L MT,40000,Bensin,56000000,Automatic,Pekanbaru,1199
2016,8,Honda,Brio,Brio  1.2 E MT,70000,Bensin,56000000,Automatic,Banjarmasin,1199
2019,5,Daihatsu,Sigra,Sigra 1.0 M MT,25000,Bensin,56000000,Manual,Bandung,998
2020,4,Daihatsu,Sigra,Sigra 1.2 R AT,12492,Bensin,56000000,Manual,Semarang,1197
2017,7,Daihatsu,Sigra,Sigra 1.2 X DLX MT,42500,Bensin,56000000,Manual,Denpasar,1197
2014,10,Suzuki,Ertiga,Ertiga GX MT,59666,Bensin,57000000,Manual,Bekasi,1462
2014,10,Suzuki,Ertiga,Ertiga GL MT,60000,Bensin,57000000,Manual,Bandung,1462
2019,5,Suzuki,Ertiga,Ertiga GL MT,50000,Bensin,57000000,Manual,Palangka Raya,1400
2012,12,Suzuki,Ertiga,Ertiga GX 1.4L MT,35424,Bensin,57000000,Manual,Jakarta Selatan,1462
2017,7,Suzuki,Ertiga,Ertiga GL 1.4L AT,42000,Bensin,57000000,Automatic,Bandung,1462
2017,7,Suzuki,Ertiga,Ertiga GX 1.4L AT,45000,Bensin,57000000,Automatic,Denpasar,1462
2017,7,Suzuki,Ertiga,Ertiga GX 1.4L MT,27450,Bensin,57000000,Manual,Semarang,1462
2008,16,Toyota,Yaris,Yaris S TRD 1.5L MT,35862,Bensin,57000000,Automatic,Jakarta Barat,1497
2013,11,Toyota,Yaris,Yaris E 1.5L AT,34254,Bensin,57000000,Automatic,Surabaya,1497
2009,15,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L MT,35217,Bensin,57000000,CVT,Temanggung,1497
2018,6,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,65000,Bensin,57000000,Automatic,Samarinda,1497
2018,6,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,65000,Bensin,57000000,Automatic,Samarinda,1497
2012,12,Toyota,Yaris,Yaris E 1.5L MT,80000,Bensin,57000000,Automatic,Magelang,1497
2012,12,Toyota,Yaris,Yaris E 1.5L MT,80000,Bensin,57000000,Automatic,Magelang,1497
2018,6,Toyota,Avanza,Avanza  G 1.3 AT,32179,Bensin,57000000,Manual,Malang,1329
2018,6,Toyota,Avanza,Avanza  G 1.3 AT,32179,Bensin,57000000,Manual,Malang,1329
2007,17,Toyota,Avanza,Avanza 1.5L S MT VVTI,35876,Bensin,57000000,Manual,Bogor,1329
2010,14,Toyota,Avanza,Avanza E 1.3L MT,32324,Bensin,57000000,Manual,Bekasi,1329
2007,17,Toyota,Avanza,Avanza 1.5L S MT VVTI,35876,Bensin,57000000,Manual,Bogor,1329
2010,14,Toyota,Avanza,Avanza E 1.3L MT,32324,Bensin,57000000,Manual,Bekasi,1329
2013,11,Toyota,Innova,Innova G AT Diesel,30000,Diesel,57000000,Automatic,Surabaya,1998
2014,10,Toyota,Innova,Innova 2.5 V AT DIESEL,55000,Diesel,57000000,Automatic,Surabaya,1998
2013,11,Honda,Jazz,Jazz  1.5L RS MT,75880,Bensin,57000000,CVT,Pekanbaru,1497
2013,11,Honda,Jazz,Jazz  1.5L RS MT,82531,Bensin,57000000,CVT,Jakarta Selatan,1497
2015,9,Honda,Jazz,Jazz  1.5L RS AT,25477,Bensin,57000000,CVT,Pekanbaru,1497
2016,8,Honda,Jazz,Jazz  IVTEC RS 1.5 MT,2547,Bensin,57000000,CVT,Denpasar,1497
2014,10,Honda,Jazz,Jazz  IVTEC RS 1.5 MT,2547,Bensin,57000000,CVT,Denpasar,1497
2016,8,Honda,Jazz,Jazz  1.5L RS MT,45000,Bensin,57000000,CVT,Denpasar,1497
2020,4,Honda,Jazz,Jazz  IVTEC S 1.5 AT,5000,Bensin,57000000,Manual,Bogor,1497
2012,12,Honda,Jazz,Jazz  1.5L RS AT,45000,Bensin,57000000,Automatic,Banyuwangi,1497
2012,12,Honda,Jazz,Jazz  1.5L RS AT,96400,Bensin,57000000,Automatic,Malang,1497
2016,8,Honda,CR-V,CR-V 2.0L RS eHEV,2547,Bensin,57000000,Automatic,Kutai Timur,1993
2008,16,Honda,CR-V,CR-V  2.2L AT,122434,Bensin,57000000,Automatic,Pekanbaru,1498
2010,14,Honda,CR-V,CR-V  2.4L AT,63000,Bensin,57000000,Automatic,Tasikmalaya,1498
2017,7,Honda,Mobilio,Mobilio E 1.5L MT,45000,Bensin,57000000,Manual,Semarang,1496
2016,8,Honda,Mobilio,Mobilio E 1.5L AT,30000,Bensin,57000000,Automatic,Surabaya,1496
2015,9,Daihatsu,Xenia,Xenia 1.3 X MT,68582,Bensin,57000000,Manual,Denpasar,1329
2017,7,Daihatsu,Xenia,Xenia  Xi VVTi,67000,Bensin,57000000,Automatic,Palembang,1329
2017,7,Toyota,Agya,Agya.0L G MT,85000,Bensin,57000000,Automatic,Purwakarta,998
2017,7,Toyota,Agya,Agya.2L G AT,40256,Bensin,57000000,Automatic,Banjarnegara,1197
2019,5,Toyota,Agya,Agya.2L G MT,41000,Bensin,57000000,Manual,Tasikmalaya,1198
2018,6,Toyota,Agya,Agya.2L G MT,3000,Bensin,57000000,Manual,Denpasar,1198
2018,6,Toyota,Agya,Agya.2L G MT,20000,Bensin,57000000,Automatic,Denpasar,1198
2014,10,Toyota,Agya,Agya TRD 1.0L MT,42000,Bensin,57000000,Automatic,Surabaya,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,32178,Bensin,57000000,Manual,Batam,1197
2017,7,Toyota,Agya,Agya.2L G AT TRD,47000,Bensin,57000000,Automatic,Medan,1197
2019,5,Toyota,Agya,Agya TRD 1.0L MT,32514,Bensin,57000000,Manual,Bandar Lampung,1197
2018,6,Toyota,Agya,Agya  TRD S 1.2L MT,35000,Bensin,57000000,Manual,Padang,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,35100,Bensin,57000000,Automatic,Bandar Lampung,1197
2017,7,Toyota,Rush,Rush TRD 1.5L MT,40000,Bensin,57000000,Manual,Banjarmasin,1496
2016,8,Toyota,Rush,Rush.5L TRD AT,2547,Diesel,57000000,Automatic,Surabaya,1496
2012,12,Daihatsu,Terios,Terios TS Extra 1.5L AT,33000,Bensin,57000000,Manual,Belitung,1496
2019,5,Daihatsu,Ayla,Ayla 1.0L X MT,33000,Bensin,57000000,Manual,Yogyakarta,998
2018,6,Daihatsu,Ayla,Ayla 1.2L R MT DLX,42150,Bensin,57000000,Manual,Banjar,1197
2017,7,Daihatsu,Ayla,Ayla 1.2L R AT,39000,Bensin,57000000,Manual,Denpasar,1197
2019,5,Daihatsu,Ayla,Ayla 1.2L R MT,40000,Bensin,57000000,Manual,Denpasar,1198
2017,7,Daihatsu,Ayla,Ayla 1.2L R MT,47000,Bensin,57000000,Manual,Kudus,1198
2013,11,Daihatsu,Ayla,Ayla 1 AT,32455,Bensin,57000000,Manual,Yogyakarta,998
2016,8,Mitsubishi,Xpander, Xpander GLX MT,2547,Bensin,57000000,Manual,Denpasar,998
2013,11,Mitsubishi,Xpander, Xpander Ultimate CVT,65000,Bensin,57000000,CVT,Tangerang,998
2018,6,Mitsubishi,Xpander, Xpander  1.5 GLX SPC,15000,Bensin,57000000,Manual,Bekasi,998
2016,8,Toyota,Calya,Calya G AT,69352,Bensin,57000000,Manual,Padang,1197
2017,7,Toyota,Calya,Calya G AT,22000,Bensin,57000000,Manual,Medan,1197
2016,8,Toyota,Calya,Calya G AT,36000,Bensin,57000000,Manual,Surabaya,1197
2017,7,Toyota,Calya,Calya G AT,45000,Bensin,57000000,Automatic,Banjarbaru,1197
2018,6,Honda,Brio,Brio Satya E MT,26000,Bensin,57000000,CVT,Jepara,1199
2017,7,Honda,Brio,Brio RS CVT,27000,Bensin,57000000,CVT,Palembang,1199
2015,9,Honda,Brio,Brio Satya S,50000,Bensin,57000000,Manual,Bandung,1199
2018,6,Honda,Brio,Brio Satya E CVT,55020,Bensin,57000000,CVT,Jakarta Selatan,1199
2018,6,Honda,Brio,Brio Satya E,35000,Bensin,57000000,Automatic,Banjarbaru,1199
2015,9,Honda,Brio,Brio Satya E,85000,Bensin,57000000,Automatic,Semarang,1199
2018,6,Honda,Brio,Brio RS MT,17528,Bensin,57000000,Automatic,Bandar Lampung,1199
2016,8,Honda,Brio,Brio 1.2L S MT,25484,Bensin,57000000,Automatic,Kupang,1199
2018,6,Honda,Brio,Brio RS 1.2L AT,11000,Bensin,57000000,Automatic,Jakarta Selatan,1199
2017,7,Daihatsu,Sigra,Sigra 1.2 R DLX MT,39000,Bensin,57000000,Automatic,Malang,1197
2017,7,Daihatsu,Sigra,Sigra 1.2 R AT,47000,Bensin,57000000,Automatic,Semarang,1197
2011,13,Toyota,Avanza,Avanza G 1.3L MT,68455,Bensin,57500000,Manual,Depok,1329
2011,13,Toyota,Avanza,Avanza G 1.3L MT,68455,Bensin,57500000,Manual,Depok,1329
2018,6,Daihatsu,Sigra,Sigra 1.0 D MT,26830,Bensin,57500000,Manual,Kupang,998
2017,7,Suzuki,Ertiga,Ertiga GX 1.4L MT,36951,Bensin,58000000,Manual,Medan,1462
2017,7,Suzuki,Ertiga,Ertiga GX DOUBLE BLOWER AT,31789,Bensin,58000000,Automatic,Bandar Lampung,1462
2015,9,Suzuki,Ertiga,Ertiga GX 1.4L AT,99000,Bensin,58000000,Automatic,Denpasar,1462
2015,9,Suzuki,Ertiga,Ertiga GX 1.4L AT,92000,Bensin,58000000,Automatic,Bekasi,1462
2011,13,Toyota,Yaris,Yaris S TRD 1.5L AT,86570,Bensin,58000000,Automatic,Yogyakarta,1497
2004,20,Toyota,Avanza,Avanza 1.3G MT,56920,Bensin,58000000,Manual,Padang,1329
2004,20,Toyota,Avanza,Avanza 1.3G MT,56920,Bensin,58000000,Automatic,Padang,1329
2004,20,Toyota,Avanza,Avanza 1.3G MT,5704,Bensin,58000000,Manual,Palangka Raya,1329
2004,20,Toyota,Avanza,Avanza 1.3G MT,5704,Bensin,58000000,Automatic,Palangka Raya,1329
2013,11,Toyota,Avanza,Avanza G 1.5L MT,69546,Bensin,58000000,Manual,Jakarta Selatan,1329
2013,11,Toyota,Avanza,Avanza G 1.5L MT,69546,Bensin,58000000,Automatic,Jakarta Selatan,1329
2007,17,Honda,Jazz,JazzTEC 1.5L AT,85464,Bensin,58000000,Automatic,Majalengka,1497
2013,11,Honda,Jazz,Jazz  1.5L RS MT,90000,Bensin,58000000,Automatic,Manado,1497
2018,6,Honda,Mobilio,Mobilio S MT,57000,Bensin,58000000,Automatic,Semarang,1496
2014,10,Honda,Mobilio,Mobilio E 1.5L AT,90273,Bensin,58000000,Manual,Depok,1496
2011,13,Daihatsu,Xenia,Xenia 1.3 X MT,90000,Bensin,58000000,Manual,Magelang,1329
2013,11,Daihatsu,Xenia,Xenia 1.3 R MT,33000,Bensin,58000000,Manual,Bandung,1329
2018,6,Toyota,Agya,Agya.2L G AT TRD,30000,Bensin,58000000,Automatic,Padang,1197
2020,4,Toyota,Agya,Agya  TRD S 1.2L MT,33000,Bensin,58000000,Automatic,Murung Raya,1197
2018,6,Toyota,Agya,Agya TRD 1.0L MT,25000,Bensin,58000000,Automatic,Bandung,1197
2018,6,Toyota,Agya,Agya  TRD S 1.2L MT,12000,Bensin,58000000,Manual,Pontianak,1197
2018,6,Toyota,Agya,Agya.2L G AT TRD,21000,Bensin,58000000,Automatic,Surabaya,1197
2019,5,Toyota,Agya,Agya TRD 1.0L AT,19000,Bensin,58000000,Automatic,Bekasi,1197
2020,4,Toyota,Agya,Agya.2L G AT TRD,13000,Bensin,58000000,Automatic,Semarang,1197
2018,6,Toyota,Agya,Agya.2L G AT TRD,15000,Bensin,58000000,Manual,Tangerang,1197
2019,5,Toyota,Agya,Agya TRD 1.0L MT,57000,Bensin,58000000,Manual,Surabaya,1197
2018,6,Toyota,Agya,Agya.2L G AT TRD,3000,Bensin,58000000,Automatic,Denpasar,1197
2012,12,Toyota,Rush,Rush.5L MT,97526,Bensin,58000000,Automatic,Denpasar,1496
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,58000000,Manual,Batam,1496
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,58000000,Automatic,Tangerang,1496
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,58000000,Manual,Yogyakarta,1496
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,58000000,Manual,Denpasar,1496
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,58000000,Manual,Palembang,1496
2015,9,Daihatsu,Terios,Terios TX ELEGANT 1.5L MT,94000,Bensin,58000000,Automatic,Palembang,1496
2018,6,Daihatsu,Ayla,Ayla 1.0L M AT,38000,Bensin,58000000,Manual,Palembang,998
2017,7,Daihatsu,Ayla,Ayla 1.2L R AT,56717,Bensin,58000000,Automatic,Medan,1197
2019,5,Toyota,Calya,Calya G AT,32100,Bensin,58000000,Manual,Surakarta,1197
2016,8,Toyota,Calya,Calya G AT,69352,Bensin,58000000,Manual,Pekanbaru,1197
2017,7,Toyota,Calya,Calya G AT,42000,Bensin,58000000,Automatic,Agam,1197
2017,7,Toyota,Calya,Calya G AT,26370,Bensin,58000000,Manual,Semarang,1197
2018,6,Honda,Brio,Brio RS CVT,51000,Bensin,58000000,CVT,Bandung,1199
2018,6,Honda,Brio,Brio Satya E CVT,30000,Bensin,58000000,CVT,Tasikmalaya,1199
2018,6,Honda,Brio,Brio Satya E MT,30000,Bensin,58000000,Manual,Palembang,1199
2019,5,Honda,Brio,Brio RS CVT,13000,Bensin,58000000,CVT,Banjarmasin,1199
2018,6,Honda,Brio,Brio Satya E MT,36000,Bensin,58000000,Manual,Kediri,1199
2018,6,Honda,Brio,Brio Satya E,37000,Bensin,58000000,Manual,Purwakarta,1199
2016,8,Honda,Brio,Brio RS 1.2L AT,58000,Bensin,58000000,Automatic,Denpasar,1199
2018,6,Honda,Brio,Brio RS 1.2L AT,28000,Bensin,58000000,Manual,Semarang,1199
2018,6,Honda,Brio,Brio RS 1.2L AT,34000,Bensin,58000000,Automatic,Semarang,1199
2014,10,Honda,Brio,Brio i-VTEC E 1.2L AT,140000,Bensin,58000000,Manual,Bekasi,1199
2018,6,Daihatsu,Sigra,Sigra 1.0 D MT,32000,Bensin,58000000,Manual,Semarang,998
2016,8,Daihatsu,Sigra,Sigra 1.2 R MT,38042,Bensin,58000000,Manual,Jember,1197
2018,6,Daihatsu,Sigra,Sigra 1.2 R DLX AT,50000,Bensin,58000000,Automatic,Balikpapan,1197
2005,19,Honda,Jazz,Jazz  IDSI AT,174000,Bensin,58500000,Automatic,Surabaya,1497
2005,19,Honda,Jazz,Jazz  IDSI AT,170000,Bensin,58500000,CVT,Surabaya,1497
2018,6,Honda,Brio,Brio Satya E,16000,Bensin,58500000,Manual,Bandung,1199
2019,5,Honda,Mobilio,Mobilio E 1.5L AT,34000,Bensin,59000000,Automatic,Semarang,1496
2019,5,Toyota,Agya,Agya.2L G AT TRD,45000,Bensin,59000000,Manual,Banjarmasin,1197
2016,8,Daihatsu,Terios,Terios R MT,12720,Bensin,59000000,Manual,Bekasi,1496
2017,7,Daihatsu,Terios,Terios R MT Custom,57000,Bensin,59000000,Automatic,Semarang,1496
2018,6,Toyota,Calya,Calya G MT,35000,Bensin,59000000,Manual,Depok,1197
2017,7,Honda,Brio,Brio Satya E,45000,Bensin,59000000,CVT,Yogyakarta,1199
2017,7,Honda,Brio,Brio i-VTEC E 1.2L AT,43000,Bensin,59000000,Manual,Surabaya,1199
2016,8,Honda,Brio,Brio RS 1.2L AT,40000,Bensin,59000000,Manual,Bekasi,1199
2018,6,Daihatsu,Sigra,Sigra 1.2 X MT,73000,Bensin,59000000,Manual,Surabaya,1197
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Batam,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Pekanbaru,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Malang,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Medan,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Tangerang,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Bogor,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Depok,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Bekasi,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Denpasar,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Yogyakarta,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Surabaya,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Semarang,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Palembang,1462
2021,3,Suzuki,Ertiga,Ertiga GX AT,32182,Bensin,60000000,Automatic,Palembang,1462
2020,4,Suzuki,Ertiga,Ertiga GL MT,46344,Bensin,60000000,Manual,Pontianak,1462
2014,10,Suzuki,Ertiga,Ertiga GL 1.4L MT,45621,Bensin,60000000,Manual,Blitar,1462
2013,11,Suzuki,Ertiga,Ertiga GL 1.4L MT,75188,Bensin,60000000,Manual,Yogyakarta,1462
2016,8,Suzuki,Ertiga,Ertiga DREZA 1.4L MT,51214,Bensin,60000000,Manual,Purbalingga,1462
2018,6,Suzuki,Ertiga,Ertiga GX 1.4L AT,45000,Bensin,60000000,Automatic,Banjarmasin,1462
2015,9,Toyota,Yaris,Yaris  S MT,51000,Bensin,60000000,Manual,Palembang,1497
2015,9,Toyota,Yaris,Yaris  S MT,51000,Bensin,60000000,Automatic,Palembang,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,39865,Bensin,60000000,Automatic,Batam,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32179,Bensin,60000000,Automatic,Medan,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32987,Bensin,60000000,Automatic,Bekasi,1497
2018,6,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,39685,Bensin,60000000,Automatic,Surabaya,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32698,Bensin,60000000,CVT,Pekanbaru,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32198,Bensin,60000000,Manual,Balikpapan,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32179,Bensin,60000000,Automatic,Pontianak,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32179,Bensin,60000000,Automatic,Semarang,1497
2006,18,Toyota,Yaris,Yaris S TRD 1.5L AT,24845,Bensin,60000000,Automatic,Kupang,1497
2010,14,Toyota,Yaris,Yaris E 1.5L AT,95834,Bensin,60000000,Automatic,Jakarta Selatan,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32198,Bensin,60000000,Automatic,Tangerang,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32989,Bensin,60000000,CVT,Denpasar,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32987,Bensin,60000000,Automatic,Batam,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32989,Bensin,60000000,Automatic,Batam,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32179,Bensin,60000000,Manual,Bandar Lampung,1497
2016,8,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,32197,Bensin,60000000,CVT,Pekanbaru,1497
